2026-04-07 15:55:36 [restartedMain] INFO  c.retailstore.RetailStoreApplication - Starting RetailStoreApplication using Java 21.0.7 with PID 19448 (C:\Users\Keerthi.Samayam\IntelliJIDEA\ResumeAddedProject\retail-store\target\classes started by Keerthi.Samayam in C:\Users\Keerthi.Samayam\IntelliJIDEA\ResumeAddedProject\retail-store)
2026-04-07 21:34:15 [scheduling-1] INFO  o.s.b.c.l.support.SimpleJobLauncher - Job: [SimpleJob: [name=stockReconciliationJob]] launched with the following parameters: [{'runId_stockReconciliationJob':'{value=1775577855585, type=class java.lang.Long, identifying=true}','filePath':'{value=uploads/stocks-reconciliation.csv, type=class java.lang.String, identifying=true}'}]
2026-04-07 21:34:15 [scheduling-1] INFO  c.r.logging.BatchJobLoggerListener - BATCH_JOB_STARTED job=stockReconciliationJob params={'runId_stockReconciliationJob':'{value=1775577855585, type=class java.lang.Long, identifying=true}','filePath':'{value=uploads/stocks-reconciliation.csv, type=class java.lang.String, identifying=true}'}
2026-04-07 21:34:15 [scheduling-1] INFO  o.s.batch.core.job.SimpleStepHandler - Executing step: [truncateTempStockStep]
2026-04-07 21:34:15 [scheduling-1] INFO  c.r.logging.BatchStepLoggerListener - STEP_STARTED name=truncateTempStockStep
2026-04-07 21:34:16 [scheduling-1] INFO  c.r.logging.BatchStepLoggerListener - STEP_FINISHED name=truncateTempStockStep read=0 write=0 skip=0
2026-04-07 21:34:16 [scheduling-1] INFO  o.s.batch.core.step.AbstractStep - Step: [truncateTempStockStep] executed in 798ms
2026-04-07 21:34:16 [scheduling-1] INFO  o.s.batch.core.job.SimpleStepHandler - Executing step: [loadTempStockStep]
2026-04-07 21:34:16 [scheduling-1] INFO  c.r.logging.BatchStepLoggerListener - STEP_STARTED name=loadTempStockStep
2026-04-07 21:34:16 [scheduling-1] INFO  c.r.logging.BatchStepLoggerListener - STEP_FINISHED name=loadTempStockStep read=9 write=9 skip=0
2026-04-07 21:34:16 [scheduling-1] INFO  o.s.batch.core.step.AbstractStep - Step: [loadTempStockStep] executed in 108ms
2026-04-07 21:34:16 [scheduling-1] INFO  o.s.batch.core.job.SimpleStepHandler - Executing step: [stockMismatchStep]
2026-04-07 21:34:16 [scheduling-1] INFO  c.r.logging.BatchStepLoggerListener - STEP_STARTED name=stockMismatchStep
2026-04-07 21:34:16 [scheduling-1] INFO  c.r.logging.BatchStepLoggerListener - STEP_FINISHED name=stockMismatchStep read=9 write=9 skip=0
2026-04-07 21:34:16 [scheduling-1] INFO  o.s.batch.core.step.AbstractStep - Step: [stockMismatchStep] executed in 102ms
2026-04-07 21:34:16 [scheduling-1] INFO  o.s.batch.core.job.SimpleStepHandler - Executing step: [generateReportStep]
2026-04-07 21:34:16 [scheduling-1] INFO  c.r.logging.BatchStepLoggerListener - STEP_STARTED name=generateReportStep
2026-04-07 21:34:24 [scheduling-1] INFO  c.r.logging.BatchStepLoggerListener - STEP_FINISHED name=generateReportStep read=0 write=0 skip=0
2026-04-07 21:34:24 [scheduling-1] INFO  o.s.batch.core.step.AbstractStep - Step: [generateReportStep] executed in 7s819ms
2026-04-07 21:34:24 [scheduling-1] INFO  c.r.logging.BatchJobLoggerListener - BATCH_JOB_FINISHED job=stockReconciliationJob params={'runId_stockReconciliationJob':'{value=1775577855585, type=class java.lang.Long, identifying=true}','filePath':'{value=uploads/stocks-reconciliation.csv, type=class java.lang.String, identifying=true}'}
2026-04-07 21:34:24 [scheduling-1] INFO  o.s.b.c.l.support.SimpleJobLauncher - Job: [SimpleJob: [name=stockReconciliationJob]] completed with the following parameters: [{'runId_stockReconciliationJob':'{value=1775577855585, type=class java.lang.Long, identifying=true}','filePath':'{value=uploads/stocks-reconciliation.csv, type=class java.lang.String, identifying=true}'}] and the following status: [COMPLETED] in 9s58ms
2026-04-07 21:34:24 [scheduling-1] INFO  c.r.batch.config.BatchScheduler - stockReconciliationJob executed successfully!
2026-04-07 21:36:00 [scheduling-1] INFO  o.s.b.c.l.support.SimpleJobLauncher - Job: [SimpleJob: [name=orderReportJob]] launched with the following parameters: [{'runId_orderReportJob':'{value=1775577960030, type=class java.lang.Long, identifying=true}'}]
2026-04-07 21:36:00 [scheduling-1] INFO  c.r.logging.BatchJobLoggerListener - BATCH_JOB_STARTED job=orderReportJob params={'runId_orderReportJob':'{value=1775577960030, type=class java.lang.Long, identifying=true}'}
2026-04-07 21:36:00 [scheduling-1] INFO  o.s.batch.core.job.SimpleStepHandler - Executing step: [orderReportStep]
2026-04-07 21:36:00 [scheduling-1] INFO  c.r.logging.BatchStepLoggerListener - STEP_STARTED name=orderReportStep
2026-04-07 21:36:07 [scheduling-1] INFO  c.r.logging.BatchStepLoggerListener - STEP_FINISHED name=orderReportStep read=0 write=0 skip=0
2026-04-07 21:36:07 [scheduling-1] INFO  o.s.batch.core.step.AbstractStep - Step: [orderReportStep] executed in 6s468ms
2026-04-07 21:36:07 [scheduling-1] INFO  c.r.logging.BatchJobLoggerListener - BATCH_JOB_FINISHED job=orderReportJob params={'runId_orderReportJob':'{value=1775577960030, type=class java.lang.Long, identifying=true}'}
2026-04-07 21:36:07 [scheduling-1] INFO  o.s.b.c.l.support.SimpleJobLauncher - Job: [SimpleJob: [name=orderReportJob]] completed with the following parameters: [{'runId_orderReportJob':'{value=1775577960030, type=class java.lang.Long, identifying=true}'}] and the following status: [COMPLETED] in 6s686ms
2026-04-07 21:36:07 [scheduling-1] INFO  c.r.batch.config.BatchScheduler - orderReportJob executed successfully!
2026-04-07 21:36:07 [scheduling-1] INFO  o.s.b.c.l.support.SimpleJobLauncher - Job: [SimpleJob: [name=productUploadJob]] launched with the following parameters: [{'runId_productUploadJob':'{value=1775577967061, type=class java.lang.Long, identifying=true}','filePath':'{value=uploads/products-upload.csv, type=class java.lang.String, identifying=true}'}]
2026-04-07 21:36:07 [scheduling-1] INFO  c.r.logging.BatchJobLoggerListener - BATCH_JOB_STARTED job=productUploadJob params={'runId_productUploadJob':'{value=1775577967061, type=class java.lang.Long, identifying=true}','filePath':'{value=uploads/products-upload.csv, type=class java.lang.String, identifying=true}'}
2026-04-07 21:36:07 [scheduling-1] INFO  o.s.batch.core.job.SimpleStepHandler - Executing step: [productUploadStep]
2026-04-07 21:36:07 [scheduling-1] INFO  c.r.logging.BatchStepLoggerListener - STEP_STARTED name=productUploadStep
2026-04-07 21:36:07 [scheduling-1] INFO  c.r.logging.BatchStepLoggerListener - STEP_FINISHED name=productUploadStep read=10 write=10 skip=0
2026-04-07 21:36:18 [scheduling-1] INFO  o.s.batch.core.step.AbstractStep - Step: [productUploadStep] executed in 10s898ms
2026-04-07 21:36:18 [scheduling-1] INFO  c.r.logging.BatchJobLoggerListener - BATCH_JOB_FINISHED job=productUploadJob params={'runId_productUploadJob':'{value=1775577967061, type=class java.lang.Long, identifying=true}','filePath':'{value=uploads/products-upload.csv, type=class java.lang.String, identifying=true}'}
2026-04-07 21:36:18 [scheduling-1] INFO  o.s.b.c.l.support.SimpleJobLauncher - Job: [SimpleJob: [name=productUploadJob]] completed with the following parameters: [{'runId_productUploadJob':'{value=1775577967061, type=class java.lang.Long, identifying=true}','filePath':'{value=uploads/products-upload.csv, type=class java.lang.String, identifying=true}'}] and the following status: [COMPLETED] in 10s979ms
2026-04-07 21:36:18 [scheduling-1] INFO  c.r.batch.config.BatchScheduler - productUploadJob executed successfully!
2026-04-07 21:36:18 [scheduling-1] INFO  o.s.b.c.l.support.SimpleJobLauncher - Job: [SimpleJob: [name=stockReconciliationJob]] launched with the following parameters: [{'runId_stockReconciliationJob':'{value=1775577978108, type=class java.lang.Long, identifying=true}','filePath':'{value=uploads/stocks-reconciliation.csv, type=class java.lang.String, identifying=true}'}]
2026-04-07 21:36:18 [scheduling-1] INFO  c.r.logging.BatchJobLoggerListener - BATCH_JOB_STARTED job=stockReconciliationJob params={'runId_stockReconciliationJob':'{value=1775577978108, type=class java.lang.Long, identifying=true}','filePath':'{value=uploads/stocks-reconciliation.csv, type=class java.lang.String, identifying=true}'}
2026-04-07 21:36:18 [scheduling-1] INFO  o.s.batch.core.job.SimpleStepHandler - Executing step: [truncateTempStockStep]
2026-04-07 21:36:18 [scheduling-1] INFO  c.r.logging.BatchStepLoggerListener - STEP_STARTED name=truncateTempStockStep
2026-04-07 21:36:18 [scheduling-1] INFO  c.r.logging.BatchStepLoggerListener - STEP_FINISHED name=truncateTempStockStep read=0 write=0 skip=0
2026-04-07 21:36:18 [scheduling-1] INFO  o.s.batch.core.step.AbstractStep - Step: [truncateTempStockStep] executed in 291ms
2026-04-07 21:36:18 [scheduling-1] INFO  o.s.batch.core.job.SimpleStepHandler - Executing step: [loadTempStockStep]
2026-04-07 21:36:18 [scheduling-1] INFO  c.r.logging.BatchStepLoggerListener - STEP_STARTED name=loadTempStockStep
2026-04-07 21:36:18 [scheduling-1] INFO  c.r.logging.BatchStepLoggerListener - STEP_FINISHED name=loadTempStockStep read=9 write=9 skip=0
2026-04-07 21:36:18 [scheduling-1] INFO  o.s.batch.core.step.AbstractStep - Step: [loadTempStockStep] executed in 109ms
2026-04-07 21:36:18 [scheduling-1] INFO  o.s.batch.core.job.SimpleStepHandler - Executing step: [stockMismatchStep]
2026-04-07 21:36:18 [scheduling-1] INFO  c.r.logging.BatchStepLoggerListener - STEP_STARTED name=stockMismatchStep
2026-04-07 21:36:19 [scheduling-1] INFO  c.r.logging.BatchStepLoggerListener - STEP_FINISHED name=stockMismatchStep read=9 write=9 skip=0
2026-04-07 21:36:19 [scheduling-1] INFO  o.s.batch.core.step.AbstractStep - Step: [stockMismatchStep] executed in 405ms
2026-04-07 21:36:19 [scheduling-1] INFO  o.s.batch.core.job.SimpleStepHandler - Executing step: [generateReportStep]
2026-04-07 21:36:19 [scheduling-1] INFO  c.r.logging.BatchStepLoggerListener - STEP_STARTED name=generateReportStep
2026-04-07 21:36:26 [scheduling-1] INFO  c.r.logging.BatchStepLoggerListener - STEP_FINISHED name=generateReportStep read=0 write=0 skip=0
2026-04-07 21:36:26 [scheduling-1] INFO  o.s.batch.core.step.AbstractStep - Step: [generateReportStep] executed in 7s359ms
2026-04-07 21:36:26 [scheduling-1] INFO  c.r.logging.BatchJobLoggerListener - BATCH_JOB_FINISHED job=stockReconciliationJob params={'runId_stockReconciliationJob':'{value=1775577978108, type=class java.lang.Long, identifying=true}','filePath':'{value=uploads/stocks-reconciliation.csv, type=class java.lang.String, identifying=true}'}
2026-04-07 21:36:26 [scheduling-1] INFO  o.s.b.c.l.support.SimpleJobLauncher - Job: [SimpleJob: [name=stockReconciliationJob]] completed with the following parameters: [{'runId_stockReconciliationJob':'{value=1775577978108, type=class java.lang.Long, identifying=true}','filePath':'{value=uploads/stocks-reconciliation.csv, type=class java.lang.String, identifying=true}'}] and the following status: [COMPLETED] in 8s375ms
2026-04-07 21:36:26 [scheduling-1] INFO  c.r.batch.config.BatchScheduler - stockReconciliationJob executed successfully!
2026-04-07 21:37:35 [SpringApplicationShutdownHook] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2026-04-07 21:37:35 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2026-04-07 21:37:35 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
